time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.1000000000000014,-0.1456927511595705,-0.1466043030754499,14.6330478559943,6.262598387967438,0.04570583730933819,0.0,-0.3259582232200501,-0.19994677288186688,3.923272815954222,-0.06329343510515113,0.02483508280374263,0.0,470.5288770561982,470.0028625947872,469.7484361736726,468.2117755833898
2.1600000000000015,-0.1659850223902034,-0.15894090598457478,14.866724426983607,6.259009962179981,0.04755280693764341,0.0,-0.3505938274661582,-0.2115673569281849,3.8661220444970557,-0.05361750931132845,0.04060420086731017,0.0,399.4119539452679,400.84809313744677,399.64404810124637,400.5221114598286
2.2200000000000015,-0.18808075269031724,-0.1721807868405564,15.103068121176316,6.256284756365089,0.05006538841097097,0.0,-0.38617638281677347,-0.2300680881072613,4.011470675033418,-0.03268214424359463,0.044305807437690935,0.0,465.51756173095697,465.80799274933406,463.95342042839457,465.59311032713015
2.2800000000000016,-0.21217342860742452,-0.18648154817756948,15.344287098228826,6.253988633209406,0.0523999629161942,0.0,-0.4171377181149988,-0.24681015498078407,4.02907319308118,-0.05281671229002459,0.025021126102770484,0.0,427.44276771377946,425.79679115846113,426.6980028685035,424.97461702216754
2.3400000000000016,-0.23834962987794686,-0.20193789266998907,15.590095310429412,6.250903421652531,0.05419316516905148,0.0,-0.4555563419026326,-0.26872136928800816,4.164019318700298,-0.048764939631561505,0.03817461754337401,0.0,461.76446140991726,462.8012344192218,464.26501438894144,464.5812591801389
2.4000000000000017,-0.2668379329366421,-0.21875361145126113,15.843350908070166,6.247491038630571,0.056528940880524736,0.0,-0.49427279433317856,-0.2921077001100527,4.277377524536923,-0.0826445955811173,0.04039798313913882,0.0,457.2491968432195,457.4270043990311,459.71750227079775,457.02234061514457
2.4600000000000017,-0.2978688063410402,-0.2371612251342392,16.106372162572562,6.242558905206543,0.058827575618879635,0.0,-0.5403251145539613,-0.32203423938062153,4.489131626118225,-0.08133238349885964,0.03377084129232335,0.0,488.094762554113,487.6004545609278,487.99699424931737,488.09011987801784
2.520000000000002,-0.3314750630927651,-0.2573132147515762,16.378013743908085,6.237442305966768,0.060824336120713696,0.0,-0.5800655037126801,-0.35017551900834404,4.565234194290002,-0.09463360321746013,0.03227797167767521,0.0,449.43143567260995,449.3108298994202,449.37518499461476,448.28956378822426
2.580000000000002,-0.3677321349365153,-0.27943087606066963,16.65790286302937,6.232041153555995,0.06278633913498055,0.0,-0.6286831453103503,-0.3876839192183686,4.763526417708791,-0.08210447787284675,0.03353096463908463,0.0,487.5310554259494,487.62497773087887,484.9133989155662,485.8476622780349
2.640000000000002,-0.406589452416504,-0.30362399927719236,16.9439279376723,6.226842158841116,0.0648624709835488,0.0,-0.6667417979470305,-0.4191954285053395,4.770554927288558,-0.09778173623029661,0.036662490652612845,0.0,429.49375205399633,429.7598485022203,430.36942168741695,429.03361709139284
2.700000000000002,-0.4477745789506668,-0.32980876970095396,17.230454400398028,6.220674289444631,0.06715376254228911,0.0,-0.7062948463385417,-0.4541568788285978,4.780215446290504,-0.11540978065772069,0.0410765036171523,0.0,430.03027709567453,430.4048217290961,431.9870617472255,430.4880698314358
2.760000000000002,-0.49149972754261406,-0.35832192976361343,17.51937910302189,6.213866829859112,0.06952544004608274,0.0,-0.7514286933002571,-0.4969293272093629,4.850219278319367,-0.10981745831850057,0.03623648247001266,0.0,450.69915072781686,450.3085097006017,449.7587676414846,450.20023139771547
2.820000000000002,-0.5379553094681829,-0.389509548769804,17.81214398074793,6.207787125778069,0.07145815255368504,0.0,-0.7972745495960106,-0.5432403788593634,4.908267759832202,-0.08824146053286012,0.02261909246220605,0.0,447.5376659170543,446.4281391472137,446.7665433367065,448.51343025161606
2.880000000000002,-0.5872687985067899,-0.4236654890346662,18.109369517465666,6.202299737211259,0.07285897646382544,0.0,-0.8466227263018872,-0.595799371486615,4.998764580979464,-0.09881266973016624,0.02476449434296752,0.0,458.4842150822658,458.65469132999283,458.069266959954,457.22090344258936
2.940000000000002,-0.6394453446842466,-0.4609458626390959,18.4102685837673,6.196337123633638,0.07395119836299635,0.0,-0.8927127287497528,-0.6474119095795627,5.030965269905824,-0.1005289799853945,-4.716014644385452e-05,0.0,441.8934581153885,439.84305318623854,440.9400759758753,440.78965425570163
3.000000000000002,-0.6943246447118082,-0.5013398081750899,18.71201957080786,6.1907751964424556,0.0739985209117835,0.0,-0.9366066343649538,-0.6995520595704078,5.027330963440076,-0.08041861261685994,0.0024102629384302036,0.0,430.34864643700666,430.55662039977307,428.2363558581694,429.9360427950234
3.0600000000000023,-0.752228253891998,-0.5454435053272156,19.018746406459478,6.186019685909837,0.07378896343428565,0.0,-0.9934640737759892,-0.7710349793796031,5.196035049612705,-0.07703507454311165,-0.019185729421348323,0.0,484.254000186603,482.6266176613413,482.7763864734899,483.0271613156271
3.1200000000000023,-0.813363777110543,-0.5937166030107878,19.33327131150459,6.181459457294192,0.07242538156506129,0.0,-1.044238093669371,-0.8384885585538929,5.287618365695715,-0.07401829245808565,-0.03096255795197144,0.0,462.50668678209485,461.5780470258297,461.5522756804953,461.78602147082034
3.1800000000000024,-0.8772081493483126,-0.6456915942848838,19.649018906142302,6.176788097143138,0.07036230755556616,0.0,-1.0837794795294529,-0.894398966546555,5.237466237762692,-0.08691148261717654,-0.04229762516335762,0.0,418.0481256844386,417.05847799620767,417.8362449642698,416.70514454054484
3.2400000000000024,-0.9437692848272219,-0.7016758065295365,19.967099132707595,6.172022356589519,0.06799203087290717,0.0,-1.1346343396975531,-0.972203783138249,5.364519269364101,-0.06758473321905667,-0.03443508488920298,0.0,472.8147686347959,473.41952151853513,472.7225065489559,474.2048529616951
3.3000000000000025,-1.012975701188586,-0.7618349598028867,20.287515811080546,6.1676355332364565,0.06593201748502686,0.0,-1.172108533170429,-1.0334650890559445,5.316191910678543,-0.08745405294557525,-0.034131312166175806,0.0,419.1915692308042,419.2174049024661,420.04106845305364,418.3093715998162
3.3600000000000025,-1.0845079190689126,-0.8259366359709891,20.6066549937276,6.162370763424079,0.06374229562905498,0.0,-1.2121229657014458,-1.1037188321151103,5.32165731217464,-0.08833646805334948,-0.04169961636900837,0.0,436.71777689404786,436.08528637480157,436.933108421385,436.85299050282237
3.4200000000000026,-1.1584873054873235,-0.8945089316571664,20.92741964404997,6.157341135788304,0.06138947112369042,0.0,-1.2536258044029471,-1.1824848862508686,5.370161174224164,-0.07606808762970019,-0.034656564903656775,0.0,449.8229126976165,450.3922374703697,450.67567032708007,451.66066683825505
3.4800000000000026,-1.2349566795861409,-0.9679859517260399,21.251737444773916,6.153034600477582,0.05926320477389169,0.0,-1.2951400929419334,-1.2671412792236305,5.439987503325042,-0.06434092158834245,-0.037047474584486324,0.0,458.0084073340438,457.8176723490585,457.5876443141822,458.5165477585067
3.5400000000000027,-1.3137812326500005,-1.0464137022397337,21.578610870619528,6.148726270326701,0.05714407692873813,0.0,-1.3321596567689569,-1.3474715776111834,5.455616424752362,-0.09410678132593892,-0.03206874366113229,0.0,440.5479716024836,440.9589653446898,444.1654323105477,441.7126764928926
3.6000000000000028,-1.3950352685609884,-1.1303225900197789,21.910625445925987,6.142729580006797,0.05465877366432981,0.0,-1.3760520914473562,-1.4500254283956808,5.610611093535091,-0.11538127538925731,-0.07676953698014521,0.0,487.6580867526584,484.30576054116705,484.57706563781204,482.9669223884148
3.660000000000003,-1.4788406510111574,-1.2204777846043298,22.25158162354585,6.13590216480347,0.0498294485394144,0.0,-1.416928223166646,-1.5557923976648813,5.7537071538231785,-0.11078691441439782,-0.08921219413878817,0.0,484.0288727579824,483.0866879761791,482.7060630465381,483.04229355868597
3.720000000000003,-1.5647947046858486,-1.3165275623066046,22.597076680767127,6.129906463373867,0.04404681308582514,0.0,-1.4477374932534837,-1.6464218464281306,5.762618353111577,-0.08414197730550929,-0.1172382072492737,0.0,444.27543193006966,441.96263139965566,443.6275454378136,445.8014443098659
3.780000000000003,-1.6526153381729058,-1.4185618043892914,22.945924553597564,6.12485880048343,0.03674384274335729,0.0,-1.4788847525557012,-1.7551662454741876,5.864993145631988,-0.08409922398449282,-0.13263825929584303,0.0,473.0212102912475,471.8209481848207,474.01460870702755,474.0125904194444
3.840000000000003,-1.7419792661435736,-1.5264413088310422,23.295991040566932,6.119578045895993,0.028586176389053364,0.0,-1.4993213875966547,-1.8412881375717398,5.804116107332548,-0.09728118652993821,-0.1435998998900964,0.0,423.7321247963443,422.77029870947536,422.8601612849185,421.7158360678272
3.900000000000003,-1.8325372977899006,-1.6401424736817567,23.645787457570968,6.114028284306684,0.020133246218806633,0.0,-1.518488990326316,-1.9492603003909592,5.855364798363296,-0.08432984046604636,-0.1359414088197155,0.0,458.4571889164709,459.04759461751274,457.77109546001293,458.79372036629445
3.960000000000003,-1.9240935282311171,-1.760466058191911,23.998845331365843,6.108989046748032,0.011653852167518686,0.0,-1.5326103776786077,-2.0619750372185464,5.912791524553365,-0.08331128507093323,-0.15514503853332484,0.0,461.6486194161612,460.11239360742377,461.5953408325281,461.6702515170084
4.020000000000002,-2.0163109645558968,-1.887259701984015,24.353095370784928,6.1044077244819,0.0022276624700863223,0.0,-1.5405387919723474,-2.164922491754789,5.895517924829631,-0.06518788032488322,-0.16133311322954483,0.0,438.9877301954257,438.45005117999193,437.55299031885954,439.0546832843842
4.080000000000001,-2.108844118871976,-2.019227442796367,24.70031566948402,6.100482606888537,6.275867843496126,0.0,-1.543397394157839,-2.234457564757689,5.679559393196442,-0.0658839244387745,-0.15493672498566105,0.0,368.3548172878791,368.95725748119725,367.9864226700191,367.91336061186854
4.14,-2.201368957735009,-2.157029984941768,25.04326062123623,6.097381224936912,6.266358325326198,0.0,-1.539868558556442,-2.3592579092160686,5.751436132643383,-0.0325625483622115,-0.16675623753015342,0.0,465.88160786003175,464.93362096850626,462.40858857753267,465.0246551135622
4.199999999999998,-2.2935056358731853,-2.3022767523781096,25.38993268190071,6.095681063743852,6.256203572332836,0.0,-1.530422319793524,-2.482462252190218,5.803928123975139,-0.020998567710183123,-0.17475016203152383,0.0,460.23873270256496,459.57900716213334,458.77378430210996,459.6910202039171
4.259999999999997,-2.3848253072597774,-2.4553334816169428,25.741728641870345,6.093971209741829,6.246722778144658,0.0,-1.5125692126585843,-2.619500126189752,5.921865993303803,-0.05098552932367152,-0.13666248708483633,0.0,478.5440037255098,481.4121450760047,481.6047890824294,479.3305817941046
4.319999999999996,-2.4751061877134157,-2.615556132196741,26.09480592843677,6.091006873255061,6.238864562798838,0.0,-1.4961804848757567,-2.7216008427596154,5.84763691360312,-0.04642049152857238,-0.12151003536157012,0.0,419.5695158200101,420.8663136578257,421.2857363132789,421.67869650195644
4.379999999999995,-2.564071057851811,-2.782866709432083,26.44805777524785,6.088242033049067,6.232040450619465,0.0,-1.4686466373521045,-2.855648155022313,5.926814382195368,-0.04540975098922788,-0.10152591749792855,0.0,467.9745419869127,469.51678964690177,470.4974274136351,470.57457031102837
4.439999999999993,-2.651554945312186,-2.957161221873139,26.80035457771037,6.085647551502143,6.226725902647587,0.0,-1.4470556838418094,-2.954519928380519,5.816841913902455,-0.03922459811237043,-0.07063997945444617,0.0,407.0426968616372,409.7902587767302,409.9143288432421,410.4625227812537
4.499999999999992,-2.7374152378598544,-3.1383137161809325,27.15040578307579,6.0829964075411596,6.222282955810023,0.0,-1.4145630701057987,-3.084132654855477,5.85114196460026,-0.05662863566879489,-0.08192423857974902,0.0,456.3777266966735,455.4717828080129,457.15320037588873,455.7628809663265
4.559999999999991,-2.8211266088669817,-3.3276712593079436,27.504270451388884,6.079448440553872,6.217131588027293,0.0,-1.3753401139342154,-3.2280725551665896,5.943587216716417,-0.06467881738408857,-0.0951777940136361,0.0,476.1502639138834,475.1294150049003,474.58370710051946,473.963057011065
4.6199999999999894,-2.9024029799733237,-3.5256690924831258,27.863249807771982,6.075529805262654,6.212081533312036,0.0,-1.3333756308923763,-3.3721895865143776,6.0216751570777465,-0.06660440837227857,-0.06821669240969222,0.0,471.6552451949372,473.72767131203835,471.71420928633097,471.5625783850359
4.679999999999988,-2.9813856650168535,-3.731479023962219,28.222498310403036,6.071924477830075,6.207874183056031,0.0,-1.2990298511704246,-3.488558704858932,5.953389851242692,-0.049500544532964805,-0.07423368865397924,0.0,426.9539782701831,426.4361913294143,426.2691998862279,427.7258550226081
4.739999999999987,-3.0579699018295714,-3.9450801970177287,28.5810636158932,6.068701775010908,6.2032141491780735,0.0,-1.2533669377875893,-3.63176693193563,5.998251400207476,-0.06384507027644849,-0.08560788322180557,0.0,463.23854512442966,462.33847742117376,464.2123245162079,463.0832512950613
4.799999999999986,-3.1316659225041037,-4.167496053317602,28.942945222530028,6.064286115283714,6.197975871076661,0.0,-1.2026927943021988,-3.782422380456625,6.063770674984623,-0.1335426939457257,-0.09093193587101313,0.0,470.1323462417177,469.7136823512049,474.23145509897233,468.8398831347517
4.859999999999984,-3.202041118739989,-4.39950794118889,29.310670294210038,6.055973066761883,6.192367744808694,0.0,-1.1426292321872156,-3.952009783191412,6.19245463464653,-0.15113178731213472,-0.09909355084833253,0.0,491.42939371706024,490.8174057138721,492.1121663932887,490.7921538843001
4.919999999999983,-3.2691053373159824,-4.640857505438179,29.68162416862442,6.047445005687717,6.185975202285251,0.0,-1.0923279187095556,-4.093742676158688,6.172264940552646,-0.12844608552834272,-0.12875376658406676,0.0,449.71059422993983,447.2905876659061,446.65826652628795,448.4859544290672
4.979999999999982,-3.3329316021143054,-4.891107813945082,30.0523124976675,6.039281655966446,6.177907284216616,0.0,-1.0345309801219364,-4.248625260791427,6.183401947311979,-0.1590644060925605,-0.1494385140189358,0.0,459.0955923243151,457.43456679322713,460.82601457475835,458.3814966386837
5.0399999999999805,-3.3933567750028795,-5.150319827840877,30.421620419952195,6.029926607001562,6.16869192295751,0.0,-0.9789037475602304,-4.39259703260743,6.1265945519957254,-0.1502750238407506,-0.16353489826449238,0.0,438.63978628033146,437.444407362418,438.1604378637299,438.8673223381444
